id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
9 30,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 30,DEFAULT_VEHTYPE,9,700148837#18_0,27.39,0,63.45,3870.58,2249.03
0 30,HBEFA3/PC_G_EU4,17172.8,278.79,1.69,7.49,0.4,5477.24,0,76.53,0 30,DEFAULT_VEHTYPE,0,4987249#43_0,16.35,23,53.32,3555.59,2785.94
1 30,HBEFA3/PC_G_EU4,12353.05,182.63,1.13,5.33,0.27,3940,0,73.28,1 30,DEFAULT_VEHTYPE,0,890218773#2_1,67.41,17.87,227.61,2701.61,2715.47
12 30,HBEFA3/PC_G_EU4,6783.52,107.18,0.65,2.88,0.13,2163.62,0,68.08,12 30,DEFAULT_VEHTYPE,0,828126964#7_0,20.43,10.92,227.73,3210.73,3179.01
13 30,HBEFA3/PC_G_EU4,8955.87,155.34,0.92,3.91,0.19,2856.48,0,71.4,13 30,DEFAULT_VEHTYPE,0,26752039#11_0,24.34,10.53,221.81,4223.04,2658.47
15 30,HBEFA3/PC_G_EU4,10311.96,136.93,0.88,4.32,0.22,3289,0,71.95,15 30,DEFAULT_VEHTYPE,0,24801830#1_0,148.79,19.75,37.98,3372.3,2498.5
18 30,HBEFA3/PC_G_EU4,2276.78,0,0.05,0.7,0.01,726.2,0,63.82,18 30,DEFAULT_VEHTYPE,0,694201304#1_0,27.54,12.8,152.65,3734.74,3125.45
19 30,HBEFA3/PC_G_EU4,12826.03,192.8,1.19,5.56,0.28,4090.85,0,73.68,19 30,DEFAULT_VEHTYPE,0,696072697#6_1,34.89,17.72,65.73,2828.52,2157.16
2 30,HBEFA3/PC_G_EU4,15142.67,235.64,1.45,6.58,0.35,4829.74,0,75.25,2 30,DEFAULT_VEHTYPE,0,:7872626525_0_0,4.6,20.7,48.24,4033.6,3228.08
20 30,HBEFA3/PC_G_EU4,1674.33,0,0,0.39,0,534.05,0,64.24,20 30,DEFAULT_VEHTYPE,0,-645341343#1_0,17.93,13.99,223.99,3116.65,3385.67
21 30,HBEFA3/PC_G_EU4,2511.14,72.39,0.39,0.99,0.04,800.97,0,59.87,21 30,DEFAULT_VEHTYPE,0,:7201339066_4_0,3.75,5.92,305.92,4311.84,3183.94
23 30,HBEFA3/PC_G_EU4,1892.5,0,0.03,0.54,0,603.64,0,62.87,23 30,DEFAULT_VEHTYPE,0,-30037868#0_0,44.51,11.85,13.07,2443.56,2431.51
24 30,HBEFA3/PC_G_EU4,9747.52,128.56,0.82,4.1,0.2,3108.97,0,71.28,24 30,DEFAULT_VEHTYPE,0,4987249#21_0,1.26,18.03,52.92,3216.96,2534.31
26 30,HBEFA3/PC_G_EU4,2343.07,0,0.03,0.71,0.01,747.34,0,64.43,26 30,DEFAULT_VEHTYPE,0,:6605210270_3_0,1.36,13.66,46.18,2693.35,2837.07
28 30,HBEFA3/PC_G_EU4,3685.79,120.18,0.63,1.59,0.07,1175.63,0,63.57,28 30,DEFAULT_VEHTYPE,0,645363777#2_0,5.04,4.17,48.27,3483.12,3242.14
29 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.9,29 30,DEFAULT_VEHTYPE,0,-645341343#0_0,20.98,5.12,217.82,3092.47,3357.2
3 30,HBEFA3/PC_G_EU4,3439.65,15,0.15,1.22,0.04,1097.09,0,65.47,3 30,DEFAULT_VEHTYPE,0,694201304#0_0,37.16,14.17,140.59,3700.95,3177.73
30,HBEFA3/PC_G_EU4,7205.85,127.72,0.75,3.11,0.15,2298.32,0,69.07,!30,DEFAULT_VEHTYPE,0,24852990#1_0,16.97,9.62,138.48,2527.78,2508.73
32,HBEFA3/PC_G_EU4,9597.13,134.18,0.84,4.09,0.2,3061,0,70.96,!32,DEFAULT_VEHTYPE,0,700671904#4_0,75.08,15.62,297.53,2685.64,2396.05
33,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,51.36,!33,DEFAULT_VEHTYPE,0,-700840147#4_0,52.72,6.34,126.08,4326.67,3221.4
34,HBEFA3/PC_G_EU4,7241.25,115.52,0.7,3.09,0.14,2309.61,0,68.69,!34,DEFAULT_VEHTYPE,0,24667122#46_1,1.73,11.05,231.7,3618.78,2861.16
35,HBEFA3/PC_G_EU4,2679.54,88.31,0.46,1.09,0.04,854.68,0,59.91,!35,DEFAULT_VEHTYPE,0,:6517615540_0_0,5.43,4.97,246.94,2712.76,2944.89
36,HBEFA3/PC_G_EU4,5717.46,111.9,0.64,2.44,0.11,1823.61,0,66.98,!36,DEFAULT_VEHTYPE,0,701372202_0,26.63,8.17,57.67,3280.72,2343.34
37,HBEFA3/PC_G_EU4,4985.05,117.62,0.65,2.15,0.1,1590.01,0,66.21,!37,DEFAULT_VEHTYPE,0,:7872626535_0_0,4.8,6.38,53.29,3621.16,2834.72
38,HBEFA3/PC_G_EU4,4817.3,145.19,0.78,2.13,0.1,1536.52,0,68.33,!38,DEFAULT_VEHTYPE,0,:6600507940_3_0,4.37,4.05,68.01,3179,3379.89
39,HBEFA3/PC_G_EU4,3624.15,148.71,0.76,1.62,0.08,1155.98,0,66.4,!39,DEFAULT_VEHTYPE,0,-703143665#2_0,7.29,2.19,42.6,3023.74,3174.32
40,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!40,DEFAULT_VEHTYPE,0,30985684#3_0,5.1,0,311.39,2966.41,3211.87
5 30,HBEFA3/PC_G_EU4,2331.39,0,0.01,0.69,0.01,743.62,0,64.77,5 30,DEFAULT_VEHTYPE,0,700632938#2_0,89.34,14.21,47.73,3091.65,2904.75
7 30,HBEFA3/PC_G_EU4,16464.71,263.45,1.6,7.22,0.38,5251.4,0,76.3,7 30,DEFAULT_VEHTYPE,0,24667122#75_1,2.23,19.89,233.45,3144.15,2507.49
9 30,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 30,DEFAULT_VEHTYPE,10,700148837#18_0,27.39,0,63.45,3870.58,2249.03
0 30,HBEFA3/PC_G_EU4,7267.8,75.83,0.52,2.8,0.14,2318.08,0,71.64,0 30,DEFAULT_VEHTYPE,0,:7872488960_0_0,5.15,23.55,53.31,3574.48,2800
1 30,HBEFA3/PC_G_EU4,14182.71,216.36,1.33,6.14,0.32,4523.56,0,74.59,1 30,DEFAULT_VEHTYPE,0,890218773#3_1,3.37,19.98,227.81,2686.82,2702.03
12 30,HBEFA3/PC_G_EU4,8558.63,129.07,0.79,3.67,0.18,2729.78,0,70.08,12 30,DEFAULT_VEHTYPE,0,:603159558_1_0,11.59,12.81,227.98,3201.21,3170.43
13 30,HBEFA3/PC_G_EU4,9086.71,141.35,0.86,3.92,0.19,2898.21,0,70.75,13 30,DEFAULT_VEHTYPE,0,26752039#11_0,36.95,12.61,221.81,4214.63,2649.07
15 30,HBEFA3/PC_G_EU4,16669.06,267.3,1.63,7.27,0.39,5316.58,0,76.23,15 30,DEFAULT_VEHTYPE,0,24801830#1_0,170.81,22.03,49.02,3386.52,2515.17
18 30,HBEFA3/PC_G_EU4,1822.55,0,0,0.49,0,581.33,0,63.4,18 30,DEFAULT_VEHTYPE,0,694201304#1_0,40.21,12.67,155.58,3740.16,3114
19 30,HBEFA3/PC_G_EU4,11952.37,171.06,1.07,5.1,0.26,3812.2,0,73,19 30,DEFAULT_VEHTYPE,0,:7182041801_0_1,6.22,19.47,65.76,2846.38,2164.91
2 30,HBEFA3/PC_G_EU4,14651.47,226.28,1.39,6.31,0.34,4673.07,0,74.97,2 30,DEFAULT_VEHTYPE,0,4987249#81_0,1.8,22.56,48.18,4050.43,3243.11
20 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.82,20 30,DEFAULT_VEHTYPE,0,:6510214866_1_0,11.32,13.33,221.79,3107.74,3375.77
21 30,HBEFA3/PC_G_EU4,2218.55,65.64,0.35,0.85,0.03,707.65,0,59.18,21 30,DEFAULT_VEHTYPE,0,:7201339066_4_0,9.73,5.98,266.11,4306.05,3183.85
23 30,HBEFA3/PC_G_EU4,3182.09,23.08,0.18,1.15,0.04,1014.95,0,64.18,23 30,DEFAULT_VEHTYPE,0,-30037868#0_0,56.67,12.16,13.07,2446.31,2443.35
24 30,HBEFA3/PC_G_EU4,16394.95,261.53,1.59,7.18,0.38,5229.15,0,76.16,24 30,DEFAULT_VEHTYPE,0,4987249#22_0,7.23,20.49,53.41,3233.41,2546.53
26 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.22,26 30,DEFAULT_VEHTYPE,0,703364305#3_0,0.26,13.25,46.08,2702.9,2846.27
28 30,HBEFA3/PC_G_EU4,5362.98,127.86,0.71,2.33,0.11,1710.55,0,67.34,28 30,DEFAULT_VEHTYPE,0,645363777#2_0,11.22,6.18,48.27,3487.73,3246.26
29 30,HBEFA3/PC_G_EU4,2450.93,78.8,0.41,0.98,0.04,781.77,0,59.39,29 30,DEFAULT_VEHTYPE,0,:317160465_4_0,2.48,5.33,191.96,3091.31,3352.44
3 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.55,3 30,DEFAULT_VEHTYPE,0,694201304#0_0,50.48,13.32,142.75,3709.12,3167.21
30,HBEFA3/PC_G_EU4,7714.23,121.76,0.74,3.3,0.16,2460.46,0,69.25,!30,DEFAULT_VEHTYPE,0,24852990#1_0,28.45,11.47,138.48,2535.39,2500.14
32,HBEFA3/PC_G_EU4,12238.42,180.83,1.12,5.28,0.27,3903.44,0,73.19,!32,DEFAULT_VEHTYPE,0,:273031411_1_0,7.57,17.67,297.64,2669.97,2404.23
33,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.14,!33,DEFAULT_VEHTYPE,0,:7201338943_12_0,2.27,5.39,129.76,4330.83,3217.98
34,HBEFA3/PC_G_EU4,11024.46,175.09,1.06,4.81,0.24,3516.25,0,72.79,!34,DEFAULT_VEHTYPE,0,24667122#46_1,15.26,13.52,231.63,3608.18,2852.77
35,HBEFA3/PC_G_EU4,2152.75,77.69,0.4,0.85,0.03,686.67,0,58.25,!35,DEFAULT_VEHTYPE,0,771326027#3_0,1.36,4.96,299.46,2708.54,2947.3
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.48,!36,DEFAULT_VEHTYPE,0,701372202_0,33.18,6.55,57.68,3286.25,2346.85
37,HBEFA3/PC_G_EU4,6941.44,133.02,0.77,3.01,0.14,2213.99,0,69.15,!37,DEFAULT_VEHTYPE,0,4987249#47_0,8.36,8.55,53.41,3628.03,2839.82
38,HBEFA3/PC_G_EU4,5006.51,123.89,0.68,2.17,0.1,1596.86,0,66.59,!38,DEFAULT_VEHTYPE,0,646964291#1_0,1.25,5.91,131.61,3183.52,3376.36
39,HBEFA3/PC_G_EU4,4871.64,140.3,0.75,2.14,0.1,1553.85,0,67.8,!39,DEFAULT_VEHTYPE,0,-703143665#2_0,11.76,4.48,42.6,3026.77,3177.62
40,HBEFA3/PC_G_EU4,4050.95,151.65,0.79,1.81,0.09,1292.1,0,68.19,!40,DEFAULT_VEHTYPE,0,30985684#3_0,7.66,2.56,311.39,2964.49,3213.56
5 30,HBEFA3/PC_G_EU4,2473.17,0,0.03,0.76,0.01,788.84,0,64.88,5 30,DEFAULT_VEHTYPE,0,700632938#2_0,103.58,14.24,47.73,3102.19,2914.32
7 30,HBEFA3/PC_G_EU4,15940.33,252.31,1.54,6.93,0.37,5084.15,0,75.76,7 30,DEFAULT_VEHTYPE,0,24667122#76_1,3.51,22.04,232.58,3126.53,2494.3
9 30,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 30,DEFAULT_VEHTYPE,11,700148837#18_0,27.39,0,63.45,3870.58,2249.03
0 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,66.86,0 30,DEFAULT_VEHTYPE,0,4987249#45_0,1.1,20.6,53.39,3591,2812.3
1 30,HBEFA3/PC_G_EU4,15317.82,239.49,1.47,6.63,0.35,4885.6,0,75.36,1 30,DEFAULT_VEHTYPE,0,:6066663921_1_1,2.49,22.03,227.83,2670.49,2687.24
12 30,HBEFA3/PC_G_EU4,8354.2,114.84,0.72,3.53,0.17,2664.57,0,69.77,12 30,DEFAULT_VEHTYPE,0,828126964#8_0,11.59,14.4,227.98,3190.51,3160.79
13 30,HBEFA3/PC_G_EU4,12717.31,200.43,1.22,5.57,0.28,4056.18,0,74.08,13 30,DEFAULT_VEHTYPE,0,26752039#12_0,2.69,15.2,221.82,4204.5,2637.74
15 30,HBEFA3/PC_G_EU4,3318.97,0,0.05,0.97,0.04,1058.6,0,69.64,15 30,DEFAULT_VEHTYPE,0,24801830#2_0,8.01,21.98,45.21,3406.05,2523.71
18 30,HBEFA3/PC_G_EU4,2211.6,0,0.05,0.67,0.01,705.41,0,63.68,18 30,DEFAULT_VEHTYPE,0,694201304#1_0,52.87,12.66,157.93,3745.07,3102.33
19 30,HBEFA3/PC_G_EU4,13768.75,207.28,1.28,5.92,0.31,4391.53,0,74.34,19 30,DEFAULT_VEHTYPE,0,:7169333001_3_1,11.32,21.33,64.05,2865.61,2173.96
2 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.93,2 30,DEFAULT_VEHTYPE,0,4987249#82_0,3.91,22,48.23,4066.83,3257.76
20 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.13,20 30,DEFAULT_VEHTYPE,0,-645341343#0_0,8.62,11.7,220.7,3100.07,3366.94
21 30,HBEFA3/PC_G_EU4,2987.28,75.03,0.41,1.2,0.05,952.83,0,61.27,21 30,DEFAULT_VEHTYPE,0,24926513#2_0,2.03,6.5,226.7,4301.17,3179.67
23 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,59.32,23 30,DEFAULT_VEHTYPE,0,-30037868#0_0,67.37,10.7,13.07,2448.73,2453.78
24 30,HBEFA3/PC_G_EU4,13351.24,199.11,1.24,5.7,0.3,4258.37,0,74.16,24 30,DEFAULT_VEHTYPE,0,4987249#23_0,10.32,22.17,53.4,3251.2,2559.75
26 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.69,26 30,DEFAULT_VEHTYPE,0,703364305#3_0,9.89,9.63,46.29,2709.85,2852.92
28 30,HBEFA3/PC_G_EU4,6725.24,131.07,0.76,2.92,0.14,2145.04,0,68.88,28 30,DEFAULT_VEHTYPE,0,645363777#2_0,19.54,8.32,48.27,3493.94,3251.79
29 30,HBEFA3/PC_G_EU4,1993.49,71.02,0.37,0.76,0.02,635.87,0,57.99,29 30,DEFAULT_VEHTYPE,0,771321486#1_0,1.02,5.21,143.57,3094.37,3348.24
3 30,HBEFA3/PC_G_EU4,6806.43,82.46,0.54,2.8,0.13,2170.92,0,68.32,3 30,DEFAULT_VEHTYPE,0,:7203491593_2_0,2.34,14.49,146.45,3717.39,3155.31
30,HBEFA3/PC_G_EU4,9208.06,138.19,0.85,3.96,0.19,2936.91,0,70.73,!30,DEFAULT_VEHTYPE,0,24852990#1_0,41.89,13.45,138.48,2544.3,2490.08
32,HBEFA3/PC_G_EU4,12552.8,183.33,1.14,5.39,0.28,4003.71,0,73.43,!32,DEFAULT_VEHTYPE,0,700671904#5_0,15.89,19.53,297.77,2652.69,2413.32
33,HBEFA3/PC_G_EU4,2578.15,76.77,0.41,1.03,0.04,822.34,0,59.93,!33,DEFAULT_VEHTYPE,0,:7201338943_12_0,7.96,5.69,186.81,4330.61,3212.77
34,HBEFA3/PC_G_EU4,12311.22,188.87,1.16,5.36,0.27,3926.65,0,73.49,!34,DEFAULT_VEHTYPE,0,24667122#47_1,10.27,15.88,231.67,3595.73,2842.93
35,HBEFA3/PC_G_EU4,4742.2,111.03,0.62,2.03,0.09,1512.56,0,65.52,!35,DEFAULT_VEHTYPE,0,771326027#3_0,7.87,6.51,310.66,2703.6,2951.54
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.84,!36,DEFAULT_VEHTYPE,0,:7208831128_8_0,5.18,5.48,80.79,3291.41,2347.85
37,HBEFA3/PC_G_EU4,7252.42,121.07,0.72,3.11,0.15,2313.17,0,68.85,!37,DEFAULT_VEHTYPE,0,:7872626537_0_0,3.44,10.44,53.41,3636.41,2846.05
38,HBEFA3/PC_G_EU4,5185.96,108.48,0.62,2.21,0.1,1654.09,0,66.14,!38,DEFAULT_VEHTYPE,0,646964291#1_0,8.75,7.5,143.57,3187.97,3370.33
39,HBEFA3/PC_G_EU4,6627.99,144.33,0.82,2.9,0.14,2114.02,0,69.77,!39,DEFAULT_VEHTYPE,0,-703143665#2_0,18.73,6.97,42.6,3031.49,3182.75
40,HBEFA3/PC_G_EU4,4142.65,127.94,0.68,1.8,0.08,1321.34,0,65.27,!40,DEFAULT_VEHTYPE,0,30985684#3_0,11.95,4.29,311.39,2961.28,3216.4
42,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!42,DEFAULT_VEHTYPE,0,24887171#0_0,5.1,0,233.33,3793.23,2360.95
5 30,HBEFA3/PC_G_EU4,3354.51,11.38,0.13,1.17,0.04,1069.94,0,65.59,5 30,DEFAULT_VEHTYPE,0,700632938#2_0,118.08,14.5,47.73,3112.92,2924.07
7 30,HBEFA3/PC_G_EU4,14673.05,228.74,1.41,6.29,0.34,4679.96,0,75.1,7 30,DEFAULT_VEHTYPE,0,24667122#77_1,7.5,23.77,233.26,3107.65,2479.81
9 30,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 30,DEFAULT_VEHTYPE,12,700148837#18_0,27.39,0,63.45,3870.58,2249.03
0 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,66.42,0 30,DEFAULT_VEHTYPE,0,:7201339478_0_0,4.91,19.19,53.36,3606.41,2823.75
1 30,HBEFA3/PC_G_EU4,19558.03,331,1.99,8.58,0.47,6238.01,0,77.95,1 30,DEFAULT_VEHTYPE,0,890218773#4_1,12.54,24.45,227.83,2652.37,2670.82
12 30,HBEFA3/PC_G_EU4,12064.48,180.9,1.12,5.23,0.26,3847.96,0,73.14,12 30,DEFAULT_VEHTYPE,0,:6603274528_1_0,8.58,16.58,227.96,3178.19,3149.69
13 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.63,13 30,DEFAULT_VEHTYPE,0,26752039#12_0,16.68,13.99,221.82,4195.17,2627.31
15 30,HBEFA3/PC_G_EU4,8902.19,108.28,0.71,3.59,0.19,2839.36,0,72.03,15 30,DEFAULT_VEHTYPE,0,24801830#2_0,30.85,22.85,38.1,3420.16,2541.68
18 30,HBEFA3/PC_G_EU4,1906.75,0,0.01,0.53,0,608.18,0,63.38,18 30,DEFAULT_VEHTYPE,0,694201304#1_0,65.43,12.56,160.3,3749.45,3090.56
19 30,HBEFA3/PC_G_EU4,16645.41,268.64,1.64,7.23,0.39,5309.04,0,76.21,19 30,DEFAULT_VEHTYPE,0,696072697#10_1,0.98,23.42,49.63,2885.09,2186.45
2 30,HBEFA3/PC_G_EU4,2864.54,0,0,0.76,0.03,913.67,0,69.46,2 30,DEFAULT_VEHTYPE,0,4987249#83_0,4.86,21.88,48.22,4083.15,3272.33
20 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.09,20 30,DEFAULT_VEHTYPE,0,-645341343#0_0,17.01,8.38,217.82,3094.91,3360.34
21 30,HBEFA3/PC_G_EU4,4745.19,95.95,0.55,1.99,0.09,1513.5,0,65.15,21 30,DEFAULT_VEHTYPE,0,24926513#2_0,9.83,7.8,221.86,4295.96,3173.86
23 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,53.03,23 30,DEFAULT_VEHTYPE,0,-30037868#0_0,74.49,7.11,13.07,2450.34,2460.71
24 30,HBEFA3/PC_G_EU4,12381.46,181.11,1.13,5.21,0.28,3949.06,0,73.86,24 30,DEFAULT_VEHTYPE,0,4987249#24_0,14.01,23.55,53.38,3270.11,2573.8
26 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.87,26 30,DEFAULT_VEHTYPE,0,703364305#3_0,15.01,5.13,46.29,2713.56,2856.46
28 30,HBEFA3/PC_G_EU4,5826.51,97.8,0.58,2.45,0.11,1858.38,0,66.8,28 30,DEFAULT_VEHTYPE,0,645363777#2_0,29.31,9.78,48.27,3501.24,3258.3
29 30,HBEFA3/PC_G_EU4,5858.34,125.61,0.71,2.54,0.12,1868.54,0,67.77,29 30,DEFAULT_VEHTYPE,0,771321486#1_0,8.23,7.21,138.23,3099.17,3342.86
3 30,HBEFA3/PC_G_EU4,1545.37,0,0,0.32,0,492.92,0,64.36,3 30,DEFAULT_VEHTYPE,0,694201304#1_0,7.25,14.27,149,3725,3143.24
30,HBEFA3/PC_G_EU4,9540.73,134.89,0.85,4.07,0.2,3043.02,0,70.91,!30,DEFAULT_VEHTYPE,0,24852990#1_0,57.12,15.23,138.48,2554.39,2478.68
32,HBEFA3/PC_G_EU4,17012.68,274.29,1.67,7.44,0.4,5426.17,0,76.47,!32,DEFAULT_VEHTYPE,0,700671904#5_0,37.78,21.89,302.14,2633.82,2424.41
33,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.07,!33,DEFAULT_VEHTYPE,0,24926513#1_0,4,5.08,220.24,4327.34,3208.89
34,HBEFA3/PC_G_EU4,10741.84,150.17,0.95,4.58,0.23,3426.11,0,71.99,!34,DEFAULT_VEHTYPE,0,24667122#48_1,9.19,17.62,233.28,3581.76,2832.13
35,HBEFA3/PC_G_EU4,4972.19,99.47,0.57,2.1,0.09,1585.91,0,65.59,!35,DEFAULT_VEHTYPE,0,771326027#3_0,15.78,7.91,310.66,2697.6,2956.69
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.11,!36,DEFAULT_VEHTYPE,0,1131706977#1_0,0.86,4.92,132.08,3294.97,2344.6
37,HBEFA3/PC_G_EU4,7950.01,120.68,0.74,3.39,0.16,2535.66,0,69.43,!37,DEFAULT_VEHTYPE,0,4987249#48_0,10.68,12.24,53.47,3646.25,2853.33
38,HBEFA3/PC_G_EU4,7438.01,132.47,0.78,3.22,0.15,2372.37,0,69.45,!38,DEFAULT_VEHTYPE,0,:6603274403_7_0,2.86,9.62,143.58,3193.69,3362.59
39,HBEFA3/PC_G_EU4,8503.16,155.19,0.91,3.72,0.18,2712.1,0,71.3,!39,DEFAULT_VEHTYPE,0,-703143665#2_0,28.27,9.54,42.6,3037.95,3189.77
40,HBEFA3/PC_G_EU4,4257.42,111.1,0.61,1.82,0.08,1357.94,0,64.6,!40,DEFAULT_VEHTYPE,0,30985684#3_0,17.65,5.71,311.39,2957,3220.17
42,HBEFA3/PC_G_EU4,3494.5,148.09,0.76,1.56,0.08,1114.62,0,65.78,!42,DEFAULT_VEHTYPE,0,24887171#0_0,7.16,2.06,233.33,3791.58,2359.73
43,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!43,DEFAULT_VEHTYPE,0,905843865_0,5.1,0,312.25,4302.29,2817.02
5 30,HBEFA3/PC_G_EU4,2094.76,0,0,0.58,0,668.15,0,64.76,5 30,DEFAULT_VEHTYPE,0,700632938#2_0,132.5,14.42,47.73,3123.59,2933.77
7 30,HBEFA3/PC_G_EU4,13694.79,212.56,1.31,5.79,0.32,4367.95,0,74.84,7 30,DEFAULT_VEHTYPE,0,24667122#78_1,13.6,25.19,236.73,3086.88,2465.42
9 30,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 30,DEFAULT_VEHTYPE,13,700148837#18_0,27.39,0,63.45,3870.58,2249.03
0 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,67.15,0 30,DEFAULT_VEHTYPE,0,4987249#47_0,0.19,18.78,53.3,3621.48,2834.96
1 30,HBEFA3/PC_G_EU4,9735.42,131.3,0.84,3.92,0.21,3105.12,0,73.17,1 30,DEFAULT_VEHTYPE,0,890218773#4_1,37.8,25.26,227.83,2633.64,2653.86
12 30,HBEFA3/PC_G_EU4,10340.53,140.42,0.89,4.38,0.22,3298.11,0,71.73,12 30,DEFAULT_VEHTYPE,0,828126964#9_0,12.35,18.16,227.99,3164.69,3137.53
13 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.41,13 30,DEFAULT_VEHTYPE,0,26752039#12_0,26.2,9.52,221.82,4188.82,2620.22
15 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.25,15 30,DEFAULT_VEHTYPE,0,24801830#2_0,52.57,21.72,38.1,3433.56,2558.77
18 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.35,18 30,DEFAULT_VEHTYPE,0,694201304#1_0,77.21,11.78,162.85,3753.06,3079.34
19 30,HBEFA3/PC_G_EU4,14836.31,235.54,1.44,6.34,0.35,4732.03,0,75.36,19 30,DEFAULT_VEHTYPE,0,696072697#10_1,26.01,25.03,39,2902.28,2204.15
2 30,HBEFA3/PC_G_EU4,7360.88,76.11,0.53,2.87,0.15,2347.76,0,71.27,2 30,DEFAULT_VEHTYPE,0,4987249#84_0,7.65,22.51,48.21,4099.93,3287.34
20 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,47.65,20 30,DEFAULT_VEHTYPE,0,-645341343#0_0,21.45,4.45,217.82,3092.18,3356.82
21 30,HBEFA3/PC_G_EU4,9131.56,160.19,0.95,4,0.19,2912.52,0,71.76,21 30,DEFAULT_VEHTYPE,0,24926513#2_0,20.22,10.39,221.86,4289.02,3166.12
23 30,HBEFA3/PC_G_EU4,6159.58,113.61,0.66,2.63,0.12,1964.62,0,67.56,23 30,DEFAULT_VEHTYPE,0,:6602409022_0_0,6.13,8.87,8.28,2451.84,2469.44
24 30,HBEFA3/PC_G_EU4,5805.73,46.35,0.35,2.1,0.11,1851.75,0,71.27,24 30,DEFAULT_VEHTYPE,0,4987249#25_0,13.98,23.84,53.39,3289.24,2588.02
26 30,HBEFA3/PC_G_EU4,2638.24,80.9,0.43,1.06,0.04,841.51,0,59.99,26 30,DEFAULT_VEHTYPE,0,:6605210277_3_0,4.72,5.47,65.38,2718.3,2858.8
28 30,HBEFA3/PC_G_EU4,6578.38,99.95,0.61,2.77,0.13,2098.19,0,67.77,28 30,DEFAULT_VEHTYPE,0,645363777#2_0,40.6,11.28,48.27,3509.65,3265.81
29 30,HBEFA3/PC_G_EU4,5330.83,98.87,0.58,2.25,0.1,1700.29,0,66.13,29 30,DEFAULT_VEHTYPE,0,771321486#1_0,16.88,8.65,138.23,3104.93,3336.41
3 30,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.46,3 30,DEFAULT_VEHTYPE,0,694201304#1_0,20.61,13.35,151.37,3731.55,3131.61
30,HBEFA3/PC_G_EU4,11567.36,168.47,1.05,4.98,0.25,3689.4,0,72.66,!30,DEFAULT_VEHTYPE,0,:6602409045_3_0,2.54,17.2,138.51,2565.79,2465.8
32,HBEFA3/PC_G_EU4,16219.72,260.79,1.59,7.02,0.38,5173.27,0,75.98,!32,DEFAULT_VEHTYPE,0,700671904#5_0,61.64,23.86,307.25,2614.33,2438.16
33,HBEFA3/PC_G_EU4,5194.11,116.57,0.65,2.23,0.1,1656.69,0,66.47,!33,DEFAULT_VEHTYPE,0,24926513#1_0,10.82,6.82,221.84,4322.79,3203.81
34,HBEFA3/PC_G_EU4,13372.33,200.08,1.24,5.77,0.3,4265.09,0,74.01,!34,DEFAULT_VEHTYPE,0,24667122#49_1,8.75,19.63,233.3,3566.01,2820.4
